ASSEMBLY_ID,ROLE,SUPPORTING_COMPONENT_ALIB_ID,SUPPORTED_COMPONENT_ALIB_ID,START_DATE,END_DATE,BLANK
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","110-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","28-TCBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","29-SPTGP","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","343-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","37-TRANSGP","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","51-MAINTBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","6-TCBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","MaterielTransportProvider","28-TCBN","110-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","MaterielTransportProvider","28-TCBN","343-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","MaterielTransportProvider","28-TCBN","565-RPRPTCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SubsistenceSupplyProvider","227-SUPPLYCO","123-MSB","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","102-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","106-TCBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","18-MAINTBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","16-CSG","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","485-CSB","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","227-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","565-RPRPTCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","592-ORDCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","7-CSG","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","71-MAINTBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SubsistenceSupplyProvider","47-FSB","1-6-INFBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SubsistenceSupplyProvider","343-SUPPLYCO","227-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SparePartsProvider","47-FSB","1-6-INFBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","47-FSB","1-6-INFBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","FuelSupplyProvider","47-FSB","1-6-INFBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","FuelSupplyProvider","47-FSB","2-BDE-1-AD","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SubsistenceSupplyProvider","47-FSB","1-35-ARBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","AmmunitionProvider","47-FSB","1-6-INFBN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","3-SUPCOM-HQ","71-MAINTBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SparePartsProvider","47-FSB","1-35-ARBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","47-FSB","1-35-ARBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","FuelSupplyProvider","47-FSB","1-35-ARBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","AmmunitionProvider","47-FSB","1-35-ARBN","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SubsistenceSupplyProvider","47-FSB","2-BDE-1-AD","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SparePartsProvider","47-FSB","2-BDE-1-AD","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","47-FSB","2-BDE-1-AD","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SparePartsProvider","565-RPRPTCO","123-MSB","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","AmmunitionProvider","47-FSB","2-BDE-1-AD","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","AmmunitionProvider","592-ORDCO","123-MSB","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","FuelTransportProvider","6-TCBN","110-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","CONUSGroundTransportationProvider","CONUSGround","GlobalSea","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","CONUSGroundTransportationProvider","CONUSGround","GlobalAir","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","AmmunitionProvider","AWR-2","191-ORDBN","2005-01-01 00:00:00","2005-09-15 00:00:00"
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SubsistenceSupplyProvider","AWR-2","343-SUPPLYCO","2005-01-01 00:00:00","2005-09-15 00:00:00"
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SparePartsProvider","AWR-2","565-RPRPTCO","2005-01-01 00:00:00","2005-09-15 00:00:00"
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SubsistenceSupplyProvider","DLAHQ","343-SUPPLYCO","2005-09-15 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SparePartsProvider","DLAHQ","565-RPRPTCO","2005-09-15 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","AirTransportationProvider","GlobalAir","TRANSCOM","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","SeaTransportationProvider","GlobalSea","TRANSCOM","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","HNS","110-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","AmmunitionProvider","OSC","191-ORDBN","2005-09-15 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","FuelSupplyProvider","HNS","110-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","OrganicAirTransportationProvider","PlanePacker","GlobalAir","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","TRANSCOM","1-AD","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","TRANSCOM","21-TSC-HQ","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","TRANSCOM","3-SUPCOM-HQ","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","TRANSCOM","5-CORPS","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","StrategicTransportationProvider","TRANSCOM","OSC","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","ShipPackingTransportationProvider","ShipPacker","GlobalSea","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","TheaterStrategicTransportationProvider","TheaterGround","GlobalAir","2005-01-01 00:00:00",\N
"CMT-TINY-1AD-TRANS-CFW-GRP{ST134589}","TheaterStrategicTransportationProvider","TheaterGround","GlobalSea","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","2-BDE-1-AD","1-AD","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","DISCOM-1-AD","1-AD","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","106-TCBN","16-CSG","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","18-MAINTBN","16-CSG","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","485-CSB","16-CSG","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","52-ENGBN-CBTHVY","130-ENGBDE","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","227-SUPPLYCO","18-MAINTBN","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","1-35-ARBN","2-BDE-1-AD","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","1-6-INFBN","2-BDE-1-AD","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","47-FSB","2-BDE-1-AD","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","29-SPTGP","21-TSC-HQ","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","37-TRANSGP","21-TSC-HQ","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","191-ORDBN","29-SPTGP","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","AWR-2","21-TSC-HQ","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","7-CSG","3-SUPCOM-HQ","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","16-CSG","3-SUPCOM-HQ","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","51-MAINTBN","29-SPTGP","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","900-POL-SUPPLYCO","316-POL-SUPPLYBN","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","28-TCBN","37-TRANSGP","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","1-27-FABN","41-FABDE","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","6-TCBN","37-TRANSGP","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","102-POL-SUPPLYCO","485-CSB","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","26-SSCO","485-CSB","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","592-ORDCO","485-CSB","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","1-AD","5-CORPS","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","21-TSC-HQ","5-CORPS","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","3-SUPCOM-HQ","5-CORPS","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","5-CORPS-ARTY","5-CORPS","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","5-CORPS-REAR","5-CORPS","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","41-FABDE","5-CORPS-ARTY","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","130-ENGBDE","5-CORPS-REAR","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","18-PERISH-SUBPLT","51-MAINTBN","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","343-SUPPLYCO","51-MAINTBN","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","125-ORDBN","7-CSG","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","574-SSCO","51-MAINTBN","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","71-MAINTBN","7-CSG","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","316-POL-SUPPLYBN","7-CSG","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","181-TCBN","7-CSG","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","240-SSCO","71-MAINTBN","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","110-POL-SUPPLYCO","6-TCBN","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","597-MAINTCO","71-MAINTBN","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","565-RPRPTCO","71-MAINTBN","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","FORSCOM","NCA","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","DLAHQ","NCA","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","123-MSB","DISCOM-1-AD","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","OSC","NCA","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","HNS","NCA","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","5-CORPS","USAEUR","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","USEUCOM","NCA","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","TRANSCOM","NCA","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","1-AD","1-35-ARBN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","Subordinate","USAEUR","USEUCOM","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","1-AD","123-MSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","1-AD","1-6-INFBN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","1-AD","2-BDE-1-AD","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","1-AD","DISCOM-1-AD","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","1-AD","47-FSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","MaterielTransportProvider","106-TCBN","102-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelTransportProvider","106-TCBN","102-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","MaterielTransportProvider","106-TCBN","227-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","MaterielTransportProvider","106-TCBN","592-ORDCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","102-POL-SUPPLYCO","123-MSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","110-POL-SUPPLYCO","102-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","102-POL-SUPPLYCO","123-MSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","110-POL-SUPPLYCO","102-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","110-POL-SUPPLYCO","900-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","110-POL-SUPPLYCO","900-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SparePartsProvider","123-MSB","47-FSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SubsistenceSupplyProvider","123-MSB","47-FSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","123-MSB","47-FSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","123-MSB","47-FSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","AmmunitionProvider","123-MSB","47-FSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","AmmunitionProvider","125-ORDBN","1-27-FABN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","AmmunitionProvider","125-ORDBN","130-ENGBDE","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","AmmunitionProvider","125-ORDBN","41-FABDE","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","AmmunitionProvider","125-ORDBN","5-CORPS-ARTY","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","AmmunitionProvider","125-ORDBN","52-ENGBN-CBTHVY","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","AmmunitionProvider","125-ORDBN","5-CORPS-REAR","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","MaterielTransportProvider","181-TCBN","900-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","AmmunitionProvider","191-ORDBN","125-ORDBN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","AmmunitionProvider","191-ORDBN","592-ORDCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","28-TCBN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","191-ORDBN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","18-PERISH-SUBPLT","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","110-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","343-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","29-SPTGP","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","37-TRANSGP","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","51-MAINTBN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","574-SSCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","StrategicTransportationProvider","21-TSC-HQ","6-TCBN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SubsistenceSupplyProvider","227-SUPPLYCO","240-SSCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SubsistenceSupplyProvider","227-SUPPLYCO","123-MSB","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SubsistenceSupplyProvider","240-SSCO","1-27-FABN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","240-SSCO","1-27-FABN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","240-SSCO","1-27-FABN","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SubsistenceSupplyProvider","240-SSCO","130-ENGBDE","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","240-SSCO","130-ENGBDE","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SubsistenceSupplyProvider","240-SSCO","41-FABDE","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","240-SSCO","130-ENGBDE","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","240-SSCO","41-FABDE","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","240-SSCO","41-FABDE","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SubsistenceSupplyProvider","240-SSCO","5-CORPS-ARTY","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","240-SSCO","5-CORPS-ARTY","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","240-SSCO","5-CORPS-ARTY","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SubsistenceSupplyProvider","240-SSCO","5-CORPS-REAR","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","240-SSCO","5-CORPS-REAR","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-CFW-GRP{ST134589}","Subordinate","181-TCBN","7-CSG","2001-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","240-SSCO","5-CORPS-REAR","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","SubsistenceSupplyProvider","240-SSCO","52-ENGBN-CBTHVY","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","PackagedPOLSupplyProvider","240-SSCO","52-ENGBN-CBTHVY","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","FuelSupplyProvider","240-SSCO","52-ENGBN-CBTHVY","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","MaterielTransportProvider","28-TCBN","110-POL-SUPPLYCO","2005-01-01 00:00:00",\N
"CMT-SMALL-1AD-TRANS-STUB-CFW-GRP{ST134589}","MaterielTransportProvider","28-TCBN","18-PERISH-SUBPLT","2005-01-01 00:00:00",\N
